6.700000000000000000e+01 9.939785917781231994e-01 5.934306101691653665e-03 1.713543497626140465e-05 6.996668520877672261e-05
6.800000000000000000e+01 6.970394165611882317e-05 1.007121426480419484e-03 9.976415729019619816e-01 1.281601729901577164e-03
6.900000000000000000e+01 8.190715679963821438e-01 1.793538907087900425e-01 1.314906392354452764e-03 2.596349024733234632e-04
7.000000000000000000e+01 9.468254210592034203e-01 5.237372836684101030e-02 6.934661100467972000e-04 1.073844639085288881e-04
7.100000000000000000e+01 9.654902672303541378e-01 3.437502954159159241e-02 9.485119303944195197e-05 3.985203501491575522e-05
7.200000000000000000e+01 9.955449030041848557e-01 4.417085001603782493e-03 1.246211114930051138e-05 2.554988306200651932e-05
7.300000000000000000e+01 9.933344541724388188e-01 6.645308868834012492e-03 3.098556905322994967e-06 1.713840182185210904e-05
7.400000000000000000e+01 1.874294904452133426e-01 8.076879975163755443e-01 4.797775967183342746e-03 8.473607122776635726e-05
7.500000000000000000e+01 8.178926764455978003e-05 7.976385316917106172e-02 9.185583409798648846e-01 1.596016583319587092e-03
7.600000000000000000e+01 5.053279119568149772e-05 1.619740347102771941e-02 9.826667653402360036e-01 1.085298397540750701e-03
7.700000000000000000e+01 9.997694069263904915e-01 2.181478943760479638e-04 6.139948066561713020e-07 1.183118442681571851e-05
7.800000000000000000e+01 1.753866216836062406e-02 9.810983465297586914e-01 1.253858377184216208e-03 1.091329246965208768e-04
7.900000000000000000e+01 9.919908130903832832e-01 7.738044980803677336e-03 1.120130405065179123e-04 1.591288883065516328e-04
8.000000000000000000e+01 7.264556678539239474e-04 1.899233330859782798e-01 8.019317318727661181e-01 7.418479373401717925e-03
8.100000000000000000e+01 2.526666765681642030e-02 5.972732038935169019e-01 3.728725119642239960e-01 4.587616485442689608e-03
8.200000000000000000e+01 9.991631390824996517e-01 7.746104017446487364e-04 2.045656435093288017e-05 4.179395140474978032e-05
8.300000000000000000e+01 9.884002702006792207e-01 1.149057550097563191e-02 6.170635809487799110e-05 4.744794025024588209e-05
8.400000000000000000e+01 1.177824037319063176e-02 9.282024221118169161e-01 5.974577315087074847e-02 2.735643641218956246e-04
8.500000000000000000e+01 4.198383422845708727e-04 1.761820349197285029e-02 9.808615129906260721e-01 1.100445175116605704e-03
8.600000000000000000e+01 9.975818574854293797e-01 2.384802627750847934e-03 4.653255127871518496e-06 2.868663169163723368e-05
8.700000000000000000e+01 9.973920320867379896e-01 2.570242405638304990e-03 1.134854574406893131e-05 2.637696187973402471e-05
8.800000000000000000e+01 7.019325287510275006e-04 1.065928610338485044e-01 8.920008479981996752e-01 7.043584392007446555e-04
8.900000000000000000e+01 9.899597459765044905e-01 9.951433260684162604e-03 4.451395375162196257e-05 4.430680905972500327e-05
9.000000000000000000e+01 9.968471633336853932e-01 3.142104753011143621e-03 2.434435311669642031e-06 8.297477991967889369e-06
9.100000000000000000e+01 4.314931144432870846e-02 8.657358007423483492e-01 9.099405332632054533e-02 1.208344870024844977e-04
9.200000000000000000e+01 6.556885774770595805e-05 9.438251330024444163e-01 5.422604238585930492e-02 1.883255753948322089e-03
9.300000000000000000e+01 9.968471633336853932e-01 3.142104753011143621e-03 2.434435311669642031e-06 8.297477991967889369e-06
9.400000000000000000e+01 6.562905030500394421e-01 3.416367539387633601e-01 1.898170543856905713e-03 1.745724673402993617e-04
9.500000000000000000e+01 9.960662453232678182e-01 3.753093868505501772e-03 8.259487515548794337e-06 1.724013207114363897e-04
9.600000000000000000e+01 9.974814411276418102e-01 2.485858197162264457e-03 3.491835258690605407e-06 2.920883993732788656e-05
9.700000000000000000e+01 9.628594348213965759e-01 3.655282159985541457e-02 5.453282171022673505e-04 4.241536164565602805e-05
9.800000000000000000e+01 7.827138740064008005e-01 2.107949185988821361e-01 6.003816022085222033e-03 4.873913726318541344e-04
9.900000000000000000e+01 9.974814411276418102e-01 2.485858197162264457e-03 3.491835258690605407e-06 2.920883993732788656e-05
1.000000000000000000e+02 9.920407309088549175e-01 7.948270473755741569e-03 9.764985655959080849e-07 1.002211882381170948e-05
1.010000000000000000e+02 1.705155242903786117e-01 8.276017316007193703e-01 1.529167153947835929e-03 3.535769549541756089e-04
1.020000000000000000e+02 9.920407309088549175e-01 7.948270473755741569e-03 9.764985655959080849e-07 1.002211882381170948e-05
1.030000000000000000e+02 5.010203810484848974e-01 4.944544550740384570e-01 4.170674640847990208e-03 3.544892366286016283e-04
1.040000000000000000e+02 2.585330245930857109e-03 9.778180174414681236e-01 1.945829299149670275e-02 1.383593211044068254e-04
1.050000000000000000e+02 3.709320904533449648e-01 6.204376220338180259e-01 8.588927941174089725e-03 4.135957166305225153e-05
1.060000000000000000e+02 1.329506639454945127e-01 8.647403002565291485e-01 1.069849809579783524e-03 1.239185988396604215e-03
1.070000000000000000e+02 9.601146416682843077e-01 3.901657278771504533e-02 7.926343818404599272e-04 7.615116216019326945e-05
1.080000000000000000e+02 9.601146416682843077e-01 3.901657278771504533e-02 7.926343818404599272e-04 7.615116216019326945e-05
1.090000000000000000e+02 1.416271282787672483e-05 1.037792827668961200e-02 9.846202318818425558e-01 4.987677128639900204e-03
1.100000000000000000e+02 9.722893022614479408e-01 2.445581488831623587e-02 3.125371890599857368e-03 1.295109596357673601e-04
1.110000000000000000e+02 9.670117019594099972e-01 3.283982305295055082e-02 1.118495942563795572e-04 3.662539338302246868e-05
1.120000000000000000e+02 4.985839056109794701e-04 2.885007666380391168e-03 9.931462547848780575e-01 3.470153643130573663e-03
1.130000000000000000e+02 3.583747286919521915e-05 2.436709975582390599e-04 9.983798502363945282e-01 1.340641293178103594e-03
1.140000000000000000e+02 9.670117019594099972e-01 3.283982305295055082e-02 1.118495942563795572e-04 3.662539338302246868e-05
1.150000000000000000e+02 6.658727781674301756e-05 2.514173667019669722e-03 9.967128777343196022e-01 7.063613208440072547e-04
1.160000000000000000e+02 3.127607395648460738e-03 1.833270358399831379e-02 9.372749692604969152e-01 4.126471975985627344e-02
1.170000000000000000e+02 9.997157358395997173e-01 1.508504966461956121e-04 1.176285864342713550e-05 1.216508051106930010e-04
1.180000000000000000e+02 9.991192301041060819e-01 6.732825500615198609e-04 7.149074102780589303e-06 2.003382717296443383e-04
1.190000000000000000e+02 9.905017525681243384e-01 9.092776136282338176e-03 7.223499559121247164e-05 3.332363000019349076e-04
1.200000000000000000e+02 3.027383318825580538e-01 4.620758835114164853e-01 2.347327201464841362e-01 4.530644595414674717e-04
1.210000000000000000e+02 9.810470635323648159e-01 1.855701408551424514e-02 3.274237497257233699e-04 6.849863239525161025e-05
1.220000000000000000e+02 1.343864453175584173e-01 7.878061642892011385e-01 7.500935952284078223e-02 2.798030870399579196e-03
1.230000000000000000e+02 1.885368816491029553e-01 8.039721657106823072e-01 6.334299141575032779e-03 1.156653498639686941e-03
1.240000000000000000e+02 5.103421537320679963e-02 6.733308888992366459e-01 2.746574755097656584e-01 9.774202177907729411e-04
1.250000000000000000e+02 1.759905841777870095e-04 1.794038908596880602e-02 9.803880535804242458e-01 1.495566749429127953e-03
1.260000000000000000e+02 2.291856831820226481e-01 7.588166416472823528e-01 1.172910141506211534e-02 2.685737556328609481e-04
1.270000000000000000e+02 1.827416796524410124e-03 9.413866546303391036e-01 5.405918154784110363e-02 2.726747025295409715e-03
1.280000000000000000e+02 4.254012375179874847e-05 8.298172270763847225e-01 1.132846622151761351e-01 5.685557058468736907e-02
1.290000000000000000e+02 5.759382829549951284e-05 1.666875032251440014e-02 9.802888024507622200e-01 2.984853398427740438e-03
1.300000000000000000e+02 9.976930773925647422e-01 2.296694787381523429e-03 2.391132239386027239e-06 7.836687814461996249e-06
1.310000000000000000e+02 8.686749807134169776e-01 1.296942303678692565e-01 1.460145747109725363e-03 1.706431716039735161e-04
1.320000000000000000e+02 2.005499547187492146e-04 2.865865231229975264e-03 9.732528132021202039e-01 2.368077161193122421e-02
1.330000000000000000e+02 9.976930773925647422e-01 2.296694787381523429e-03 2.391132239386027239e-06 7.836687814461996249e-06
1.340000000000000000e+02 9.976930773925647422e-01 2.296694787381523429e-03 2.391132239386027239e-06 7.836687814461996249e-06
1.350000000000000000e+02 1.805722972670962059e-02 8.731783678131611603e-01 4.464586403519956587e-02 6.411853842492981626e-02
1.360000000000000000e+02 1.359604874328161350e-01 8.631467609193784751e-01 8.473013184182980875e-04 4.545032938716493681e-05
1.370000000000000000e+02 4.036920766306815178e-01 5.951295936898852723e-01 7.811436033715193992e-05 1.100215319095853347e-03
1.380000000000000000e+02 9.202039637074255207e-02 9.067361496841561674e-01 1.133995938292478708e-03 1.094580068087671270e-04
1.390000000000000000e+02 1.359604874328161350e-01 8.631467609193784751e-01 8.473013184182980875e-04 4.545032938716493681e-05
1.400000000000000000e+02 9.863018434854025074e-01 1.367619674513487898e-02 4.167118695242172687e-06 1.779265076737266289e-05
1.410000000000000000e+02 9.872792890916576303e-01 1.269963475694196528e-02 1.710015539241843020e-06 1.936613586139129738e-05
1.420000000000000000e+02 3.827443713270969382e-07 1.309233892443103717e-03 9.979581360841403015e-01 7.322472790452077282e-04
1.430000000000000000e+02 9.991252994176912372e-01 8.570559136140107380e-04 5.675174495907948396e-07 1.707715124500612893e-05
1.440000000000000000e+02 9.863018434854025074e-01 1.367619674513487898e-02 4.167118695242172687e-06 1.779265076737266289e-05
1.450000000000000000e+02 6.188244109223926120e-02 3.226658632490638778e-01 6.126048269589651207e-01 2.846868699731785763e-03
1.460000000000000000e+02 9.990569928531902733e-01 8.935925656502987551e-04 1.855334134884485390e-05 3.086123981059804382e-05
1.470000000000000000e+02 1.820312124416944843e-01 8.060029688237070333e-01 1.170837426867054817e-02 2.574444659279589314e-04
1.480000000000000000e+02 4.258528166275824846e-03 9.781372106448731341e-01 1.745616304960036225e-02 1.480981392507498375e-04
1.490000000000000000e+02 3.601880469737594103e-04 9.926046302545568079e-01 6.429653165289113577e-03 6.055285331803678377e-04
1.500000000000000000e+02 9.994568744810384819e-01 5.340048344561938460e-04 3.226304831308658256e-07 8.798054022273848256e-06
1.510000000000000000e+02 7.071335786739973983e-01 2.927264384256347274e-01 9.762410485455149994e-05 4.235879551331040728e-05
1.520000000000000000e+02 3.448887982486479199e-03 9.738162619144425936e-01 2.217740278177669777e-02 5.574473212941860037e-04
1.530000000000000000e+02 2.750855021092988013e-07 4.872944516294001513e-04 9.944523369205776619e-01 5.060093542290918650e-03
1.540000000000000000e+02 9.920407309088549175e-01 7.948270473755741569e-03 9.764985655959080849e-07 1.002211882381170948e-05
1.550000000000000000e+02 4.743639621126775063e-01 5.209893162829088986e-01 4.444264984974228769e-03 2.024566194394421508e-04
1.560000000000000000e+02 7.891520290712875077e-06 9.205376445526146497e-04 9.956796206672328120e-01 3.391950167923705670e-03
1.570000000000000000e+02 3.138882631845570786e-02 9.641158299504171136e-01 3.773134370699703175e-03 7.222093604274289202e-04
1.580000000000000000e+02 9.717976280912525855e-01 2.814513585314208297e-02 1.466044708723740860e-05 4.257560851816558312e-05
1.590000000000000000e+02 1.732723151146529639e-01 8.183151211043288020e-01 7.578540632213037059e-03 8.340231488052156882e-04
1.600000000000000000e+02 9.307220051556862675e-03 9.728498686482850433e-01 1.350594177314495825e-02 4.336969527012971871e-03
1.610000000000000000e+02 3.171292900826023220e-01 6.585659109823859270e-01 3.512678791990651427e-03 2.079212014302102979e-02
1.620000000000000000e+02 6.465060938555672321e-03 9.514401075986395062e-02 8.967999654938103582e-01 1.590962807769887672e-03
1.630000000000000000e+02 9.988670409151143570e-01 1.063084671805896667e-03 2.885968976775734555e-05 4.101472331196625459e-05
1.640000000000000000e+02 6.785289393542628944e-03 7.954687486964809873e-01 1.965457109396835655e-01 1.200250970292768586e-03
1.650000000000000000e+02 1.508857677557896944e-06 3.904835805160223813e-03 9.926648240163460368e-01 3.428831320816080105e-03
1.660000000000000000e+02 8.535722221912763752e-01 1.459560918270472185e-01 4.017766168076998697e-04 6.990936486883510780e-05
1.670000000000000000e+02 1.205051311379541495e-01 5.818606176311337252e-01 2.968800938524083222e-01 7.541573785038729752e-04
1.680000000000000000e+02 6.069000186659946339e-01 3.918833150433443935e-01 4.733585124063102029e-04 7.433077782545531587e-04
1.690000000000000000e+02 5.495667923254999865e-01 4.454508248660846714e-01 2.143444699321544241e-03 2.838938109093785273e-03
1.700000000000000000e+02 9.822095425404538949e-01 1.776739280430046294e-02 4.409893574943984019e-06 1.865476167090823084e-05
1.710000000000000000e+02 9.822095425404538949e-01 1.776739280430046294e-02 4.409893574943984019e-06 1.865476167090823084e-05
1.720000000000000000e+02 2.243072033749888075e-02 9.756115796452288214e-01 1.823373940964401543e-03 1.343260763078391040e-04
1.730000000000000000e+02 5.166980592555163732e-01 4.829183850151151924e-01 3.253675881584445996e-04 5.818814121002591037e-05
1.740000000000000000e+02 9.494462691512668417e-01 4.105893072272878697e-02 8.202704955191351260e-03 1.292095170812942615e-03
1.750000000000000000e+02 9.794607237075655393e-01 2.025786978069516950e-02 1.390665716770812159e-04 1.423399400620628140e-04
1.760000000000000000e+02 2.789707591363803887e-06 1.014920318228397077e-03 9.977106429344014815e-01 1.271647039778681532e-03
1.770000000000000000e+02 9.988349690377844592e-01 1.144442862953894396e-03 5.194349893032203356e-06 1.539374936854068996e-05
1.780000000000000000e+02 6.245497747052251684e-04 9.163018905182948592e-02 9.029753101892232792e-01 4.769950984241969408e-03
1.790000000000000000e+02 1.237591514450458487e-03 8.685709876072948699e-02 9.108978371641675009e-01 1.007472560652589817e-03
1.800000000000000000e+02 8.292651682111088496e-01 1.675142295882757482e-01 2.589123744267794128e-03 6.314784563476538801e-04
1.810000000000000000e+02 9.518154542403003404e-01 4.805829124769211286e-02 5.625350161516005177e-05 7.000101039231446001e-05
1.820000000000000000e+02 2.787501604837740031e-07 2.146836183252767672e-04 9.920949239816407861e-01 7.690113649873589995e-03
1.830000000000000000e+02 3.994888916969290688e-02 9.576479610712826940e-01 2.344113806847651724e-03 5.903595217687852180e-05
1.840000000000000000e+02 9.993403622848950896e-01 6.322538595969595231e-04 6.150048631537833841e-07 2.676885064464674751e-05
1.850000000000000000e+02 9.992882936755784762e-01 6.446656560175943003e-04 2.944700054709750096e-05 3.759366785697061084e-05
1.860000000000000000e+02 5.322754276884437974e-02 9.450949957621724851e-01 1.636821388817891404e-03 4.064008016506354934e-05
1.870000000000000000e+02 2.520276983216731967e-05 1.380010078736355417e-03 9.972719400134530954e-01 1.322847137978208978e-03
1.880000000000000000e+02 9.992882936755784762e-01 6.446656560175943003e-04 2.944700054709750096e-05 3.759366785697061084e-05
1.890000000000000000e+02 9.408923430647985198e-01 5.905078385238363148e-02 2.553259122948598809e-05 3.134049158840364552e-05
1.900000000000000000e+02 5.001084744382518210e-02 9.425427503051148070e-01 6.953179992910992445e-03 4.932222581492035941e-04
1.910000000000000000e+02 9.995666705834855836e-01 4.226121456114898781e-04 1.514769536023472992e-07 1.056579394945910085e-05
1.920000000000000000e+02 2.615103789647898417e-03 9.852919187148088120e-01 1.202744488612803031e-02 6.553260941522296530e-05
1.930000000000000000e+02 9.977250062821506615e-01 2.245001175279007829e-03 4.761859458687054884e-06 2.523068311166271936e-05
1.940000000000000000e+02 4.504147582843311061e-05 1.479936837823778856e-02 9.837625205485130975e-01 1.393069597420775645e-03
1.950000000000000000e+02 9.997694069263904915e-01 2.181478943760479638e-04 6.139948066561713020e-07 1.183118442681571851e-05
1.960000000000000000e+02 9.823337427380932629e-01 1.759981925354768550e-02 1.486350047634319711e-05 5.157450788284638601e-05
1.970000000000000000e+02 3.435408553694697335e-03 3.909467956950450351e-01 6.030217233236888630e-01 2.596072427571305234e-03
1.980000000000000000e+02 2.182069625911377455e-06 1.148786848280048366e-03 9.974327655832578854e-01 1.416265498836260812e-03
1.990000000000000000e+02 1.128287623851309621e-04 7.581080957330840753e-02 9.212027751148675891e-01 2.873586549438951390e-03
2.000000000000000000e+02 4.335807671055487700e-01 5.528500911945120055e-01 1.340997601154335535e-02 1.591656883958090369e-04
2.010000000000000000e+02 5.071164441222613117e-01 4.901161911300895291e-01 2.735699087020198629e-03 3.166566062896580710e-05
2.020000000000000000e+02 7.191860328659758323e-05 1.069963885036727402e-02 9.874028283435225539e-01 1.825614202823606360e-03
2.030000000000000000e+02 2.912130182034884662e-02 9.421390897390710117e-01 2.789664549461606108e-02 8.429629459641054933e-04
2.040000000000000000e+02 1.192450370748275162e-04 5.361991102475804211e-02 9.456774132505878505e-01 5.834306875793585914e-04
2.050000000000000000e+02 9.986884258604402653e-01 1.222316423863421125e-03 4.792048405568506328e-05 4.133723164043492259e-05
2.060000000000000000e+02 9.964860655982509252e-01 3.440783741346616683e-03 3.946151152215905580e-05 3.368914888037370263e-05
2.070000000000000000e+02 6.868331538766101474e-01 3.126005303177439298e-01 4.284013366861538037e-04 1.379144689597017681e-04
2.080000000000000000e+02 9.681728386101983164e-01 3.137842492907459008e-02 2.383978300592064020e-04 2.103386306678110970e-04
2.090000000000000000e+02 8.840324772869406766e-01 1.091256353035486570e-01 6.436752164279821962e-03 4.051352452308262493e-04
